t [h]	I [A]	T [°C]	Q [Ah]	U [V]	P [W]	W [Wh]
2.06206206206206	12.0478678678679	25	8.15645230551404	26.1323015422379	314.838516064162	213.146871162574
2.07207207207207	12.2394594594595	25	8.2780105003455	26.1471222770214	320.026643091132	216.446152763001
2.08208208208208	12.4310510510511	25	8.40148652892664	26.1623263064009	325.225213929126	219.80243202861
2.09209209209209	12.6226426426426	25	8.52688039125744	26.1779822847727	330.435315486115	223.216523826713
2.1021021021021	12.8142342342342	25	8.6541920873379	26.1941634882941	335.658146508827	226.68932239483
2.11211211211211	13.0058258258258	25	8.78342161716803	26.2108651028487	340.893946271866	230.221079149036
2.12212212212212	13.1974174174174	25	8.91456898074783	26.2280596459775	346.142651196887	233.811846945235
2.13213213213213	13.389009009009	25	9.04763417807729	26.2457240625962	351.404235922066	237.461710057131
2.14214214214214	13.5806006006006	25	9.18261720915642	26.2638646197832	356.679055629521	241.171015236576
2.15215215215215	13.7721921921922	25	9.31951807398521	26.2825528419276	361.968369040474	244.940726240815
2.16216216216216	13.9637837837838	25	9.45833677256367	26.3018790428731	367.273752061914	248.772029738728
2.17217217217217	14.1553753753754	25	9.59907330489179	26.3219360530248	372.596885437193	252.666193699659
2.18218218218218	14.346966966967	25	9.74172767096958	26.3427857206687	377.939076552324	256.624244585461
2.19219219219219	14.5385585585586	25	9.88629987079703	26.3644647336756	383.301314395595	260.647004290171
2.2022022022022	14.7301501501502	25	10.0327899043742	26.3870091783837	388.684607210981	264.735319291516
2.21221221221221	14.9217417417417	25	10.1811977717009	26.4104344296986	394.089681847167	268.889856165301
2.22222222222222	15.1133333333333	25	10.3315234727774	26.4347137705833	399.516640786083	273.110865816933
2.23223223223223	15.3049249249249	25	10.4837670076035	26.4598101544772	404.96540794204	277.398484724961
2.24224224224224	15.4965165165165	25	10.6379283761793	26.4857394751157	410.436699228284	281.753399526426
2.25225225225225	15.6881081081081	25	10.7940075785047	26.5127186337773	415.93439616655	286.178485859756
2.26226226226226	15.8796996996997	25	10.9520046145799	26.5410098372909	421.463265942954	290.677262213619
2.27227227227227	16.0712912912913	25	11.1119194844046	26.5708445591198	427.027782765237	295.25308537357
2.28228228228228	16.2628828828829	25	11.2737521879791	26.6021862039842	432.628238664038	299.906454922194
